episode_id,season,episode,painting_title,colors,subjects,image
S27E05,27,05,Winter at the farm,"Alizarin Crimson, Dark Sienna, Liquid Clear, Midnight Black, Prussian Blue, Titanium White, Van Dyke Brown","CONIFER,FARM,FENCE,SNOW,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting351.webp
S27E06,27,06,Daisies at dawn,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Sap Green, Titanium White, Yellow Ochre","CABIN,CONIFER,DECIDUOUS,FLOWERS,FRAMED,LAKE,OVAL_FRAME,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting352.webp
S27E07,27,07,Spectacular view,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CABIN,CLOUDS,CONIFER,CUMULUS,MOUNTAIN,MOUNTAINS,PATH,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting353.webp
S27E08,27,08,Daybreak,"Alizarin Crimson, Cadmium Yellow, Dark Sienna, Midnight Black, Prussian Blue, Titanium White, Van Dyke Brown","CABIN,CONIFER,DECIDUOUS,FENCE,FOG,SNOW,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting354.webp
S27E09,27,09,Island paradise,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,FRAMED,HILLS,OCEAN,OVAL_FRAME,PALM_TREES,ROCKS,WAVES",https://www.twoinchbrush.com/images/painting355.webp
S27E10,27,10,Sunlight in the shadows,"Alizarin Crimson, Black Gesso, Liquid Clear, Midnight Black, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,DECIDUOUS,GRASS,GUEST,RIVER,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting356.webp
S27E11,27,11,Splendor of a snowy white,"Alizarin Crimson, Dark Sienna, Liquid Black, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown","CABIN,CONIFER,DECIDUOUS,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting357.webp
S27E12,27,12,Forest river,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,RIVER,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting358.webp
S27E13,27,13,Golden glow of morning,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Yellow Ochre","CONIFER,FOG,LAKE,ROCKS,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting359.webp
S28E01,28,01,Fishermans trail,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,PATH,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting360.webp
S28E02,28,02,To a warm winter,"Alizarin Crimson, Bright Red, Cadmium Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Yellow Ochre","CONIFER,DECIDUOUS,HILLS,SNOW,STRUCTURE,SUN,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting361.webp
S28E03,28,03,Under pastel skies,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting362.webp
S28E04,28,04,Golden rays of sunlight,"Alizarin Crimson, Black Gesso, Indian Yellow, Liquid Clear, Phthalo Blue, Prussian Blue, Sap Green, Titanium White","BUSHES,DECIDUOUS,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting363.webp
S28E05,28,05,Magic of fall,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Yellow Ochre","DECIDUOUS,FENCE,GRASS,TREE",https://www.twoinchbrush.com/images/painting364.webp
S28E06,28,06,Glacier lake,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CONIFER,GRASS,LAKE,MOUNTAIN,ROCKS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting365.webp
S28E07,28,07,The old weathered barn,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Yellow Ochre","DECIDUOUS,GRASS,PATH,TREE,TREES",https://www.twoinchbrush.com/images/painting366.webp
S28E08,28,08,Deep forest falls,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,DECIDUOUS,RIVER,TREE,TREES,WATERFALL",https://www.twoinchbrush.com/images/painting367.webp
S28E09,28,09,Winters grace,"Midnight Black, Phthalo Blue, Prussian Blue, Titanium White","CONIFER,FOG,MOUNTAIN,MOUNTAINS,SNOW,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting368.webp
S28E10,28,10,Splendor of autumn,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,FOG,GRASS,LAKE,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting369.webp
S28E11,28,11,Tranquil seas,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Yellow Ochre","CLOUDS,CUMULUS,OCEAN,SUN,WAVES",https://www.twoinchbrush.com/images/painting370.webp
S28E12,28,12,Mountain serenity,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,GRASS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting371.webp
S28E13,28,13,Home before nightfall,"Alizarin Crimson, Bright Red, Cadmium Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Yellow Ochre","CABIN,CLOUDS,DECIDUOUS,GRASS,NIGHT,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting372.webp
S29E01,29,01,Island in the wilderness,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting373.webp
S29E02,29,02,Autumn oval,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,FRAMED,LAKE,MOUNTAINS,OVAL_FRAME,TREE,TREES",https://www.twoinchbrush.com/images/painting374.webp
S29E03,29,03,Seasonal progression,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,FRAMED,GRASS,LAKE,MOUNTAIN,MOUNTAINS,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting375.webp
S29E04,29,04,Light at the summit,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,MOUNTAIN,MOUNTAINS,PATH,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting376.webp
S29E05,29,05,Countryside barn,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,PATH,STRUCTURE,TREE",https://www.twoinchbrush.com/images/painting377.webp
S29E06,29,06,Mountain lake falls,"Alizarin Crimson, Cadmium Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","CLOUDS,CONIFER,CUMULUS,LAKE,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,TREE,TREES,WATERFALL",https://www.twoinchbrush.com/images/painting378.webp
S29E07,29,07,Cypress creek,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting379.webp
S29E08,29,08,Trappers cabin,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CABIN,CONIFER,DECIDUOUS,LAKE,MOUNTAIN,MOUNTAINS,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting380.webp
S29E09,29,09,Storm on the horizon,"Alizarin Crimson, Bright Red, Dark Sienna, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,GRASS,OCEAN,PALM_TREES,ROCKS,WAVES",https://www.twoinchbrush.com/images/painting381.webp
S29E10,29,10,Pot o posies,"Alizarin Crimson, Black Gesso, Bright Red, Midnight Black, Prussian Blue, Sap Green","FLOWERS,GUEST",https://www.twoinchbrush.com/images/painting382.webp
S29E11,29,11,Perfect winters day,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown","BUSHES,CABIN,CLOUDS,CONIFER,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting383.webp
S29E12,29,12,Auroras dance,"Alizarin Crimson, Dark Sienna, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Titanium White, Van Dyke Brown","AURORA_BOREALIS,CABIN,CONIFER,LAKE,NIGHT,SNOW,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting384.webp
S29E13,29,13,The woodmans retreat,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting385.webp
S30E01,30,01,Babbling brook,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,DECIDUOUS,GRASS,RIVER,TREE,WATERFALL",https://www.twoinchbrush.com/images/painting386.webp
S30E02,30,02,Woodgrain view,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,FRAMED,GRASS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,WOOD_FRAMED",https://www.twoinchbrush.com/images/painting387.webp
S30E03,30,03,Winters peace,"Alizarin Crimson, Bright Red, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown, Yellow Ochre","CABIN,CLOUDS,CONIFER,LAKE,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting388.webp
S30E04,30,04,Wilderness trail,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,DECIDUOUS,PATH,TREE,TREES",https://www.twoinchbrush.com/images/painting389.webp
S30E05,30,05,Copper winter,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CONIFER,DECIDUOUS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting390.webp
S30E06,30,06,Misty foothills,"Alizarin Crimson, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,CUMULUS,HILLS,LAKE,MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting391.webp
S30E07,30,07,Through the window,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown","CONIFER,DECIDUOUS,FRAMED,SNOW,TREE,TREES,WINDOW_FRAME,WINTER",https://www.twoinchbrush.com/images/painting392.webp
S30E08,30,08,Home in the valley,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CABIN,CLOUDS,CONIFER,CUMULUS,GRASS,LAKE,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting393.webp
S30E09,30,09,Mountains of grace,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CIRRUS,CLOUDS,CONIFER,DECIDUOUS,GUEST,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,STEVE_ROSS,TREE,TREES",https://www.twoinchbrush.com/images/painting394.webp
S30E10,30,10,Seaside harmony,"Alizarin Crimson, Black Gesso, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","CLOUDS,OCEAN,ROCKS,WAVES",https://www.twoinchbrush.com/images/painting395.webp
S30E11,30,11,Cold spring day,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting396.webp
S30E12,30,12,Evenings glow,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CABIN,CONIFER,DECIDUOUS,GRASS,PATH,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting397.webp
S30E13,30,13,Blue ridge falls,"Alizarin Crimson, Black Gesso, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,MOUNTAIN,RIVER,ROCKS,TREE,TREES,WATERFALL",https://www.twoinchbrush.com/images/painting398.webp
S31E01,31,01,Reflections of calm,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CONIFER,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES",https://www.twoinchbrush.com/images/painting399.webp
S31E02,31,02,Before the snowfall,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown","BUSHES,CABIN,CLOUDS,CONIFER,RIVER,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting400.webp
S31E03,31,03,Winding stream,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Black, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,GRASS,RIVER,ROCKS,TREE,TREES",https://www.twoinchbrush.com/images/painting401.webp
S31E04,31,04,Tranquility cove,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,LAKE,ROCKS,TREE,TREES",https://www.twoinchbrush.com/images/painting402.webp
S31E05,31,05,Cabin in the hollow,"Alizarin Crimson, Black Gesso, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown","CABIN,CONIFER,FRAMED,OVAL_FRAME,RIVER,SNOW,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting403.webp
S31E06,31,06,View from clear creek,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,GRASS,MOUNTAIN,MOUNTAINS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting404.webp
S31E07,31,07,Bridge to autumn,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,LAKE,PATH,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting405.webp
S31E08,31,08,Trails end,"Alizarin Crimson, Black Gesso, Dark Sienna, Liquid Clear, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,DECIDUOUS,PATH,TREE,TREES",https://www.twoinchbrush.com/images/painting406.webp
S31E09,31,09,Evergreen valley,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Black, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CONIFER,GRASS,MOUNTAIN,MOUNTAINS,ROCKS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting407.webp
S31E10,31,10,Balmy beach,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Titanium White, Van Dyke Brown, Yellow Ochre","FRAMED,OCEAN,PALM_TREES,ROCKS,SEASHELL_FRAME,WAVES",https://www.twoinchbrush.com/images/painting408.webp
S31E11,31,11,Lake at the ridge,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,DECIDUOUS,GRASS,GUEST,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,STEVE_ROSS,TREE,TREES",https://www.twoinchbrush.com/images/painting409.webp
S31E12,31,12,In the midst of winter,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown","CONIFER,DECIDUOUS,FOG,PATH,SNOW,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting410.webp
S31E13,31,13,Wilderness day,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting411.webp
